advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
4.3748473363245095,5.706240291887362,3.06928683074581,adaptive,0.95,20,masked_psnr,128,4,head_unsupported,paired effect averaged within identity across seeds,3
4.731229586701521,6.0300725179377475,3.4736494924955843,released,1.0,20,masked_psnr,128,4,head_unsupported,paired effect averaged within identity across seeds,3
6.112826600156682,7.50254855648613,4.700516356171217,adaptive,1.0,20,masked_psnr,128,4,torso_outside_head_roi,paired effect averaged within identity across seeds,3
6.635429665945649,7.979167978817689,5.230374012266683,released,1.0,20,masked_psnr,128,4,torso_outside_head_roi,paired effect averaged within identity across seeds,3
2.0371325512348504,2.821066704100662,1.2418652156471963,adaptive,0.85,20,masked_psnr,128,8,head_foreground,paired effect averaged within identity across seeds,3
2.231910987282339,2.950779955860125,1.5169129830359602,released,0.9,20,masked_psnr,128,8,head_foreground,paired effect averaged within identity across seeds,3
-1.1090621908011447,-0.7601739561028396,-1.4817245520021216,adaptive,0.05,20,masked_psnr,128,8,head_supported,paired effect averaged within identity across seeds,3
-1.0361219183494892,-0.6134987459705377,-1.4886237232173332,released,0.15,20,masked_psnr,128,8,head_supported,paired effect averaged within identity across seeds,3
4.515499651016383,5.866892115292212,3.19928078344077,adaptive,0.95,20,masked_psnr,128,8,head_unsupported,paired effect averaged within identity across seeds,3
4.853749444568878,6.103731324598502,3.6824687546961297,released,1.0,20,masked_psnr,128,8,head_unsupported,paired effect averaged within identity across seeds,3
6.329638736636037,7.708855166340999,4.932010343999659,adaptive,1.0,20,masked_psnr,128,8,torso_outside_head_roi,paired effect averaged within identity across seeds,3
6.7583267353075644,8.102627584846925,5.354523072990947,released,1.0,20,masked_psnr,128,8,torso_outside_head_roi,paired effect averaged within identity across seeds,3
1.9883034797463002,2.814928573641687,1.1519411939679447,adaptive,0.8,20,masked_psnr,384,1,head_foreground,paired effect averaged within identity across seeds,3
2.3150635214291477,3.0773084557905404,1.5937218362289194,released,0.95,20,masked_psnr,384,1,head_foreground,paired effect averaged within identity across seeds,3
-0.7177219580194716,-0.39669901291374154,-1.0207794299980948,adaptive,0.1,20,masked_psnr,384,1,head_supported,paired effect averaged within identity across seeds,3
-0.60857166413121,-0.3104428103621987,-0.9367787778334846,released,0.15,20,masked_psnr,384,1,head_supported,paired effect averaged within identity across seeds,3
4.357084522047717,5.944241098431741,2.842911717869622,adaptive,0.9,20,masked_psnr,384,1,head_unsupported,paired effect averaged within identity across seeds,3
4.968421312428353,6.314994969043284,3.704843831653201,released,1.0,20,masked_psnr,384,1,head_unsupported,paired effect averaged within identity across seeds,3
6.740385933972485,8.048597629495475,5.359093235576828,adaptive,1.0,20,masked_psnr,384,1,torso_outside_head_roi,paired effect averaged within identity across seeds,3
7.285316440171921,8.659759167827174,5.814164842754927,released,0.95,20,masked_psnr,384,1,torso_outside_head_roi,paired effect averaged within identity across seeds,3
1.9735767846187333,2.7779444066240315,1.184781245870845,adaptive,0.75,20,masked_psnr,384,4,head_foreground,paired effect averaged within identity across seeds,3
2.4592191816438667,3.24844725045875,1.6738326100283132,released,0.9,20,masked_psnr,384,4,head_foreground,paired effect averaged within identity across seeds,3
-1.1907547598593318,-0.8747169976014381,-1.5462177716483418,adaptive,0.0,20,masked_psnr,384,4,head_supported,paired effect averaged within identity across seeds,3
-0.8946929148945255,-0.5318564762246849,-1.2719862274589266,released,0.2,20,masked_psnr,384,4,head_supported,paired effect averaged within identity across seeds,3
4.455029338668137,5.924331181309675,3.0515068528603413,adaptive,0.9,20,masked_psnr,384,4,head_unsupported,paired effect averaged within identity across seeds,3
5.1197816080278,6.386087001539787,3.925463564056399,released,1.0,20,masked_psnr,384,4,head_unsupported,paired effect averaged within identity across seeds,3
6.591310297245366,7.852557844636438,5.245177245454491,adaptive,1.0,20,masked_psnr,384,4,torso_outside_head_roi,paired effect averaged within identity across seeds,3
7.092720008356449,8.442447723766248,5.638861891116011,released,1.0,20,masked_psnr,384,4,torso_outside_head_roi,paired effect averaged within identity across seeds,3
1.9621329926313358,2.7705157695699434,1.1724030918972206,adaptive,0.8,20,masked_psnr,384,8,head_foreground,paired effect averaged within identity across seeds,3
2.425291072245032,3.186735182566942,1.6468673739078281,released,0.85,20,masked_psnr,384,8,head_foreground,paired effect averaged within identity across seeds,3
-1.2398580073390904,-0.8803170497502836,-1.6385103271026138,adaptive,0.0,20,masked_psnr,384,8,head_supported,paired effect averaged within identity across seeds,3
-0.9830280017832159,-0.5952472462243815,-1.387273795064492,released,0.1,20,masked_psnr,384,8,head_supported,paired effect averaged within identity across seeds,3
4.475241364506351,5.932277345917663,3.0765822678827397,adaptive,0.95,20,masked_psnr,384,8,head_unsupported,paired effect averaged within identity across seeds,3
5.180750799558862,6.39238950268838,3.9896524389091,released,1.0,20,masked_psnr,384,8,head_unsupported,paired effect averaged within identity across seeds,3
6.666416846566174,7.940657926678432,5.30296588135818,adaptive,1.0,20,masked_psnr,384,8,torso_outside_head_roi,paired effect averaged within identity across seeds,3
7.216661835087429,8.589789597145401,5.813027944081271,released,1.0,20,masked_psnr,384,8,torso_outside_head_roi,paired effect averaged within identity across seeds,3
