ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
11.020325679943252,9.491693903861986,20,10.237869402648668,adaptive,masked_psnr,128,8,head_unsupported,mean within held-out identity before identity bootstrap,3
12.746354593801337,10.654269979329397,20,11.694027092243493,adaptive,masked_psnr,128,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
14.73330566100433,12.644448766783023,20,13.673000835072475,hard,masked_psnr,128,1,head_foreground,mean within held-out identity before identity bootstrap,3
18.781741770369276,17.9339926597282,20,18.35687570695658,hard,masked_psnr,128,1,head_supported,mean within held-out identity before identity bootstrap,3
6.751743602280186,4.7499470584031345,20,5.709292553701353,hard,masked_psnr,128,1,head_unsupported,mean within held-out identity before identity bootstrap,3
6.678602135378773,4.12849390648464,20,5.3188025636039615,hard,masked_psnr,128,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
14.956141308332125,12.82844186980338,20,13.886547885695597,hard,masked_psnr,128,4,head_foreground,mean within held-out identity before identity bootstrap,3
19.53397182348916,18.608974677422935,20,19.08003112766898,hard,masked_psnr,128,4,head_supported,mean within held-out identity before identity bootstrap,3
6.704833178677636,4.7419069291674605,20,5.6919911564727546,hard,masked_psnr,128,4,head_unsupported,mean within held-out identity before identity bootstrap,3
6.715060866812671,4.175154981392346,20,5.346442560211399,hard,masked_psnr,128,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
15.003003047252976,12.914195835372995,20,13.939754001375245,hard,masked_psnr,128,8,head_foreground,mean within held-out identity before identity bootstrap,3
19.656462590220688,18.704396776667977,20,19.16924859574853,hard,masked_psnr,128,8,head_supported,mean within held-out identity before identity bootstrap,3
6.744455876362365,4.77606950127411,20,5.722369751632284,hard,masked_psnr,128,8,head_unsupported,mean within held-out identity before identity bootstrap,3
6.759497469345143,4.180208192427271,20,5.364388355607457,hard,masked_psnr,128,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.39411750103289,15.18464865366765,20,15.810707254155844,released,masked_psnr,128,1,head_foreground,mean within held-out identity before identity bootstrap,3
18.238321614616197,17.05123340162756,20,17.65868132549499,released,masked_psnr,128,1,head_supported,mean within held-out identity before identity bootstrap,3
11.250586598784519,9.600968058314905,20,10.430882349340383,released,masked_psnr,128,1,head_unsupported,mean within held-out identity before identity bootstrap,3
12.881644905908608,10.999747555832803,20,11.958489530090148,released,masked_psnr,128,1,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.660005614944023,15.458827830568117,20,16.075160215631737,released,masked_psnr,128,4,head_foreground,mean within held-out identity before identity bootstrap,3
18.582443221686777,17.562634183657824,20,18.068320859260453,released,masked_psnr,128,4,head_supported,mean within held-out identity before identity bootstrap,3
11.221995700808664,9.596055165079623,20,10.423220743174276,released,masked_psnr,128,4,head_unsupported,mean within held-out identity before identity bootstrap,3
12.873042118490153,11.069126773040379,20,11.98187222615705,released,masked_psnr,128,4,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
16.731389598754955,15.586470794582501,20,16.171664988657582,released,masked_psnr,128,8,head_foreground,mean within held-out identity before identity bootstrap,3
18.652473965432026,17.599404284414177,20,18.13312667739904,released,masked_psnr,128,8,head_supported,mean within held-out identity before identity bootstrap,3
11.319446942690767,9.831478551186187,20,10.576119196201159,released,masked_psnr,128,8,head_unsupported,mean within held-out identity before identity bootstrap,3
13.052576263433034,11.187272379563607,20,12.122715090915019,released,masked_psnr,128,8,torso_outside_head_roi,mean within held-out identity before identity bootstrap,3
