alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,subject
0.8855074650049215,0.003576374745794705,7,0.35976792523118384,0.177004764510477,0.06451013210831599,12.092733356435039,adaptive,128,8,297.57142857142856,head_unsupported,0,139
0.942223140515887,0.029337783477136066,7,0.5174071912082151,0.11439319768270054,0.03910667778203015,14.277777579731776,adaptive,128,8,2482.8571428571427,torso_outside_head_roi,0,139
0.9201851582182723,0.03337522695905396,14,0.2971604140218394,0.1336489576623745,0.054700912741313966,12.992234804343797,adaptive,128,1,4018.9285714285716,head_foreground,0,175
0.9795904297262003,0.011219898438347238,14,0.29183952087208176,0.08610244294850071,0.018966807942280502,17.295561610282082,adaptive,128,1,3438.8571428571427,head_supported,0,175
0.5492024728709357,0.022155328088306954,14,0.3278964706508932,0.41117507282400945,0.260004445664633,6.745843358344949,adaptive,128,1,580.0714285714286,head_unsupported,0,175
0.7741663990734976,0.0254185046069324,14,0.3745418173266807,0.23639143463968557,0.1240927411972276,9.976371516612645,adaptive,128,1,1159.142857142857,torso_outside_head_roi,0,175
0.9234567194175994,0.03240633002397689,11,0.2789163928233332,0.12220188174961845,0.050265960787674493,13.624519949409903,adaptive,128,4,4083.7272727272725,head_foreground,0,175
0.9802996589987806,0.010569713247770613,11,0.27445356118355224,0.0762642012771732,0.015456961429673687,18.167657449373007,adaptive,128,4,3483.909090909091,head_supported,0,175
0.5680334436748284,0.021836616945537655,11,0.3037808095915247,0.3904679863163081,0.2517362433018482,7.149117073230186,adaptive,128,4,599.8181818181819,head_unsupported,0,175
0.7970198045021714,0.023510466837747532,11,0.35170219557663446,0.19551238005175903,0.10506023841748341,10.862937437607034,adaptive,128,4,1191.7272727272727,torso_outside_head_roi,0,175
0.9325928706817633,0.027996183639126166,7,0.27201883003578237,0.11271784146415524,0.043775341052531155,14.151023478880017,adaptive,128,8,4009.714285714286,head_foreground,0,175
0.9824874973824933,0.009453992758478438,7,0.2668449122117674,0.07306388981856402,0.014433804110724494,18.472282907857068,adaptive,128,8,3423.1428571428573,head_supported,0,175
0.6292875166167845,0.018542192111323987,7,0.3015098901194114,0.3406637292630869,0.21074966165897338,7.890625374918353,adaptive,128,8,586.5714285714286,head_unsupported,0,175
0.8288518011411607,0.022788406549287692,7,0.3735126880420017,0.17941082585151275,0.09098566262476206,11.285070489271021,adaptive,128,8,1250.857142857143,torso_outside_head_roi,0,175
0.9500490526627574,0.029057223349809647,14,0.32826471456670847,0.10039088755825289,0.029554209148722553,15.583290102312544,adaptive,128,1,4519.714285714285,head_foreground,0,178
0.9926428170686786,0.010710843007213302,14,0.3280229798291785,0.07366905957881373,0.011942084356490277,19.45565645909514,adaptive,128,1,3751.8571428571427,head_supported,0,178
0.7363968653860339,0.01834637964410441,14,0.331038253251207,0.23128666842800513,0.11517826916093248,9.802784929031128,adaptive,128,1,767.8571428571429,head_unsupported,0,178
0.7232854204001405,0.06786524304854018,14,0.46868928199122256,0.2664571673062832,0.16782924846629377,8.128650988670419,adaptive,128,1,2474.214285714286,torso_outside_head_roi,0,178
0.9374099514973634,0.03438911603933031,11,0.33461750519829714,0.10388594962479464,0.03514942181468144,14.991844666160459,adaptive,128,4,4540.818181818182,head_foreground,0,178
0.9907099183978321,0.01182695876129649,11,0.33384586991285503,0.07172354362455093,0.01180413844573251,19.58981836865787,adaptive,128,4,3765.090909090909,head_supported,0,178
0.6680225444726946,0.022562158124690705,11,0.3404478035819428,0.2611583115934732,0.14948131858473043,8.787520335261434,adaptive,128,4,775.7272727272727,head_unsupported,0,178
0.7571719514268995,0.05935878052630208,11,0.4570289505035254,0.23614519695725614,0.1422698507259417,9.080851001231538,adaptive,128,4,2416.0,torso_outside_head_roi,0,178
0.933870710924457,0.03496130848569529,7,0.3222828774623717,0.10540801834093698,0.03491395813867058,14.732267647213183,adaptive,128,8,4530.857142857143,head_foreground,0,178
0.989850659665006,0.012018172070384026,7,0.32251921284632734,0.07408993674021877,0.01244086111743149,19.163955839867363,adaptive,128,8,3782.5714285714284,head_supported,0,178
0.6364903858704817,0.022943136149219105,7,0.32244505927118133,0.26766045683092826,0.15193473689535736,8.439880192865532,adaptive,128,8,748.2857142857143,head_unsupported,0,178
0.7890833423808384,0.05185984154897077,7,0.4436026428879475,0.2201313972771158,0.13000623363105873,9.442766558372773,adaptive,128,8,2376.4285714285716,torso_outside_head_roi,0,178
0.967133181712214,0.029369052233440534,14,0.35185447006991094,0.10903968875376575,0.026304839185083164,15.971896093736117,adaptive,128,1,5111.285714285715,head_foreground,0,183
0.9802932305773772,0.02220071413155113,14,0.3493692830372445,0.10207081752961962,0.02204916877775594,16.715939305979173,adaptive,128,1,4597.285714285715,head_supported,0,183
0.8400758688591764,0.007168337935581803,14,0.3702755309504787,0.1688907776651298,0.06408663001944295,12.25320107226038,adaptive,128,1,514.0,head_unsupported,0,183
