ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
12.446506673419869,10.37249789913356,20,11.358632311574894,hard,masked_psnr,384,8,full_frame,capacity_s5_h512_20k
15.042699142963777,12.91921764194157,20,13.973838747692241,hard,masked_psnr,384,8,head_foreground,capacity_s5_h512_20k
19.795578131451325,18.8211917374586,20,19.307393082136635,hard,masked_psnr,384,8,head_supported,capacity_s5_h512_20k
6.757421199359757,4.776014200366588,20,5.725682415775535,hard,masked_psnr,384,8,head_unsupported,capacity_s5_h512_20k
20.735029656989852,19.740826490722768,20,20.213578288086932,hard,masked_psnr,384,8,oral,capacity_s5_h512_20k
6.717140689440476,4.19256544598719,20,5.362451227620143,hard,masked_psnr,384,8,torso_outside_head_roi,capacity_s5_h512_20k
17.385006393039323,15.04136349169946,20,16.217470245290535,released,masked_psnr,384,1,background,capacity_s5_h512_20k
21.534593112367645,20.63130360498129,20,21.084542728442354,released,masked_psnr,384,1,eyes,capacity_s5_h512_20k
18.531196069444412,17.29317174685766,20,17.944072758602577,released,masked_psnr,384,1,flame_supported,capacity_s5_h512_20k
12.570881856036893,10.792742289196026,20,11.702243065181722,released,masked_psnr,384,1,flame_unsupported,capacity_s5_h512_20k
15.565298865341743,14.206041972967967,20,14.890547104024483,released,masked_psnr,384,1,foreground,capacity_s5_h512_20k
15.624268382996327,14.44353543850164,20,15.049140275268414,released,masked_psnr,384,1,full_frame,capacity_s5_h512_20k
16.919635934330778,15.866104470124657,20,16.402492479023376,released,masked_psnr,384,1,head_foreground,capacity_s5_h512_20k
18.821744064712945,17.629829093348075,20,18.237029294024342,released,masked_psnr,384,1,head_supported,capacity_s5_h512_20k
11.686901030320081,10.271627021306026,20,10.973676708705511,released,masked_psnr,384,1,head_unsupported,capacity_s5_h512_20k
20.760764322148393,18.935959297712888,20,19.768672828785732,released,masked_psnr,384,1,oral,capacity_s5_h512_20k
14.22427231811551,12.031871322930181,20,13.107435718581476,released,masked_psnr,384,1,torso_outside_head_roi,capacity_s5_h512_20k
17.473418507263105,15.033714346096323,20,16.20394654257577,released,masked_psnr,384,4,background,capacity_s5_h512_20k
21.291545987594514,20.50170793803143,20,20.891001703367735,released,masked_psnr,384,4,eyes,capacity_s5_h512_20k
18.807282178294766,17.61310399258482,20,18.240219510712738,released,masked_psnr,384,4,flame_supported,capacity_s5_h512_20k
12.53012164275444,10.965952139271899,20,11.748271401051698,released,masked_psnr,384,4,flame_unsupported,capacity_s5_h512_20k
15.67400223721595,14.384760263305873,20,15.052113267648537,released,masked_psnr,384,4,foreground,capacity_s5_h512_20k
15.749900271994452,14.551444844418304,20,15.16044856006286,released,masked_psnr,384,4,full_frame,capacity_s5_h512_20k
17.211300886106883,16.18461825888252,20,16.70943184289866,released,masked_psnr,384,4,head_foreground,capacity_s5_h512_20k
19.06525906387101,17.960846211187846,20,18.536342048383847,released,masked_psnr,384,4,head_supported,capacity_s5_h512_20k
