change_in_released_advantage,ci_high,ci_low,control_variant,identity_count,metric,n_id,n_obs,reference_variant,region
-0.12062973362913301,0.04490707763290847,-0.2849139528460383,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,flame_supported
-0.47468292331878015,-0.28782088058250616,-0.6582527193834607,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,flame_unsupported
-0.34195586127738914,-0.1897507841095185,-0.48745435111653485,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,foreground
-0.24542966302542452,-0.10559155328638017,-0.38072684629130216,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,full_frame
-0.09257611804805191,0.03769805920352256,-0.21152214749192152,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,head_foreground
-0.027624309982452466,0.12090208417565394,-0.15633234209172814,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,head_supported
-0.16969668484034806,-0.026115868569240447,-0.31440270289196515,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,head_unsupported
0.23165853542520196,0.3381182956304862,0.11915133062366463,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,oral
-0.6868402331083281,-0.4469133284862776,-0.932118994013552,capacity_s5_h64_20k,20,masked_psnr,384,1,primary_s5_h128_20k,torso_outside_head_roi
0.33970761257573123,0.7261587347329983,0.026270101871527157,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,background
0.37610340743501036,0.5456087424653355,0.21707896761837764,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,eyes
-0.11600135089758909,-0.0041418008731208275,-0.22391036939128053,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,flame_supported
-0.4854502438763614,-0.3240542008932864,-0.657913830025654,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,flame_unsupported
-0.36828787990543704,-0.22668120300337816,-0.5125992848830881,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,foreground
-0.20954406000156114,-0.09423539967611497,-0.32420568464615296,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,full_frame
-0.1376787395292828,-0.0279228074481299,-0.2539860942857852,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,head_foreground
-0.07766679135731529,0.038279327985457356,-0.18852952517406132,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,head_supported
-0.17272987508132112,-0.040601364465855515,-0.31386207860592347,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,head_unsupported
0.16715705577416867,0.26765502182527723,0.06788124351975817,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,oral
-0.5991430227912455,-0.4060281363214459,-0.8116430275082734,capacity_s5_h64_20k,20,masked_psnr,384,4,primary_s5_h128_20k,torso_outside_head_roi
0.22677160423222817,0.542510083792293,-0.04032133016033536,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,background
0.3586619881940184,0.5311292868643096,0.19702843744844314,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,eyes
-0.08531488671689509,0.017138062992369894,-0.18393712278107066,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,flame_supported
-0.4131418618508424,-0.2092495861099677,-0.6019149238091164,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,flame_unsupported
-0.3021852140833055,-0.13929081492229575,-0.4592274134657149,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,foreground
-0.17532911207127086,-0.04722308192719085,-0.2931254237591782,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,full_frame
-0.07362707338074648,0.05465879579779594,-0.20039697303469564,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,head_foreground
-0.03218418223684889,0.0748327564676866,-0.13837406462674712,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,head_supported
-0.11727082126823167,0.06295590992934465,-0.2877037467082286,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,head_unsupported
0.1499239591121544,0.24809425189522955,0.044583510065492354,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,oral
-0.5263648803418836,-0.317744446825858,-0.7452259386462762,capacity_s5_h64_20k,20,masked_psnr,384,8,primary_s5_h128_20k,torso_outside_head_roi
-0.0634577487296161,0.27459757624791137,-0.38834034062800366,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,background
-0.26355234397583766,0.026760370463084784,-0.5483775833924707,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,eyes
0.007508151195811852,0.21604838477921784,-0.20300529315114188,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,flame_supported
0.032298382747421805,0.28315396760674977,-0.24044806373582445,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,flame_unsupported
0.052647999392670466,0.24260818714735619,-0.15698169278558766,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,foreground
0.02968118830420008,0.18377988408652643,-0.13611457922567297,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,full_frame
-0.10976411651099705,0.08051150860199131,-0.30393088314186495,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,head_foreground
-0.08877550851934028,0.1264686250882151,-0.3018667419094362,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,head_supported
-0.14365122247283174,0.15876453094057227,-0.42536093651498014,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,head_unsupported
-0.3183502432785181,-0.029278919106057302,-0.6137382488099836,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,oral
0.16959606362280216,0.43197302587020936,-0.10729529081695532,capacity_s5_h512_20k,20,masked_psnr,8,1,primary_s5_h128_20k,torso_outside_head_roi
-0.16242143488442337,0.18877972529088766,-0.5198093462393573,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,background
0.010426944059794874,0.3276076395837116,-0.3279446128631385,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,eyes
-0.04297807321623202,0.17527371346810147,-0.2694060122878078,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,flame_supported
-0.04007021550425218,0.11732467229103957,-0.21433096209998448,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,flame_unsupported
-0.03288539999331719,0.1023078748429562,-0.1835894130666197,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,foreground
-0.0719530913066941,0.059552685411416235,-0.2119551599065398,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,full_frame
-0.14642172120402455,-0.011172292886213925,-0.28202524141308444,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,head_foreground
-0.09415690676806827,0.1267256063792833,-0.34117374555039814,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,head_supported
-0.27340750438169714,-0.09076604853467539,-0.4542379851163641,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,head_unsupported
-0.2804373520321034,-0.044297027419663515,-0.5201187756144676,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,oral
0.05178145709815958,0.2656428954923778,-0.18785928515571296,capacity_s5_h512_20k,20,masked_psnr,8,4,primary_s5_h128_20k,torso_outside_head_roi
-0.15986655847342215,0.20034464185721654,-0.49893168288842626,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,background
-0.033242584445789,0.2580307420101381,-0.3472488668447645,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,eyes
-0.024225877393213226,0.19005380184135984,-0.25008991655417295,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,flame_supported
-0.01409280951379006,0.15866039154157932,-0.2002266295234936,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,flame_unsupported
-0.013931784423857386,0.13307461857981456,-0.17930185325647693,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,foreground
-0.03734848640874833,0.10241100653475033,-0.18913209344532292,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,full_frame
-0.10926557450151604,0.015138508354825775,-0.23489925913824466,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,head_foreground
-0.06210353296429849,0.1460248259290478,-0.29899504427217866,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,head_supported
-0.22306360898563785,-0.07499078074523056,-0.36589288230528516,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,head_unsupported
-0.25977738362171277,-0.035979135329148565,-0.4796098113986928,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,oral
0.053142345652399656,0.3058809384064343,-0.2196737367571199,capacity_s5_h512_20k,20,masked_psnr,8,8,primary_s5_h128_20k,torso_outside_head_roi
-0.32420803067481846,0.16883972627461852,-0.8417504715006588,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,background
0.19893367331289563,0.36719673623352767,0.023265649493737602,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,eyes
0.3071749574647223,0.529356369188643,0.09770687545795534,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,flame_supported
0.4305933895741654,0.6880654824885589,0.189995593564626,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,flame_unsupported
0.4044214015880877,0.586182048297642,0.2261081312900057,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,foreground
0.26221514470051915,0.39634483697267864,0.11792967828822995,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,full_frame
0.33218147481851956,0.6146865830942715,0.07905157213804422,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,head_foreground
0.2211684290147362,0.4403944620553367,0.030823360327363252,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,head_supported
0.2906193529977569,0.7449949290342827,-0.14809513525708634,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,head_unsupported
-0.20852168027792253,0.08380503491973545,-0.4841238988273356,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,oral
0.505912516084527,0.6735970090443987,0.3253128694683409,capacity_s5_h512_20k,20,masked_psnr,384,1,primary_s5_h128_20k,torso_outside_head_roi
-0.0014378539890961052,0.4162271896446078,-0.46694901949091966,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,background
-0.05195926895730665,0.18196190995566633,-0.30410394493518156,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,eyes
0.275035979424349,0.44034761826990065,0.11365090155245666,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,flame_supported
0.536171222595726,0.7849956034903676,0.29553149207969887,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,flame_unsupported
0.44707721339705075,0.6233474598474873,0.2713707731404983,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,foreground
0.4149969713713129,0.553566758209441,0.27005799005879794,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,full_frame
0.33437407293015686,0.5339534783684707,0.15272292207170468,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,head_foreground
0.21486874678910645,0.38041542303069176,0.0606115405722883,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,head_supported
0.482574922308533,0.8484665091215412,0.15953001577364395,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,head_unsupported
-0.13157183230837433,0.09830716001610885,-0.36307728479073564,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,oral
0.6230117975924468,0.8733505888068409,0.37589882198035485,capacity_s5_h512_20k,20,masked_psnr,384,4,primary_s5_h128_20k,torso_outside_head_roi
-0.11346581502142597,0.34039265443509564,-0.6921111770288846,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,background
0.03307756061938179,0.2520057283976377,-0.21822476931668647,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,eyes
0.2142394647253349,0.3501977471797016,0.07781251921175852,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,flame_supported
0.4585509273504903,0.7032215823265549,0.23020389915983497,capacity_s5_h512_20k,20,masked_psnr,384,8,primary_s5_h128_20k,flame_unsupported
