advantage_over_reference_mean,ci_high,ci_low,condition,identity_count,metric,n_id,n_obs,reference,region,release_radius_mm
0.30483029520469657,0.3619947304300721,0.24488065155299793,released_r150,20,masked_mae,32,8,hard,torso_outside_head_roi,150.0
-0.019207174769832552,-0.00927821967321502,-0.03141903721366,released_r150,20,masked_mae,128,1,hard,background,150.0
-0.0006164789220797603,0.0023155870347751316,-0.0033273002054954636,released_r150,20,masked_mae,128,1,hard,eyes,150.0
-0.0034506205373361874,0.0025089496275694416,-0.009915313139111193,released_r150,20,masked_mae,128,1,hard,flame_supported,150.0
0.3594437833407503,0.4340840507308629,0.2795083729444676,released_r150,20,masked_mae,128,1,hard,flame_unsupported,150.0
0.10542522535147023,0.1311332342656391,0.07793087571699327,released_r150,20,masked_mae,128,1,hard,foreground,150.0
0.05026073815330626,0.06617922364773085,0.03474660926437997,released_r150,20,masked_mae,128,1,hard,full_frame,150.0
0.02005987222617906,0.030962731632731007,0.009072619386898911,released_r150,20,masked_mae,128,1,hard,head_foreground,150.0
-0.009210009146883599,-0.004853446445731995,-0.01492043210727695,released_r150,20,masked_mae,128,1,hard,head_supported,150.0
0.23587925666925388,0.3040004299408936,0.17126617474299566,released_r150,20,masked_mae,128,1,hard,head_unsupported,150.0
-0.0037120673050299187,-0.0015868897286064525,-0.006049280750945565,released_r150,20,masked_mae,128,1,hard,oral,150.0
0.3114037273706269,0.3762789700549122,0.24123711579036416,released_r150,20,masked_mae,128,1,hard,torso_outside_head_roi,150.0
-0.02220639047523939,-0.012631140114847346,-0.032699100103304166,released_r150,20,masked_mae,128,4,hard,background,150.0
-0.00015601744086600304,0.0023228726600154695,-0.0025136823005310997,released_r150,20,masked_mae,128,4,hard,eyes,150.0
-0.0050991505989943006,0.00020136454857110853,-0.010612523736243823,released_r150,20,masked_mae,128,4,hard,flame_supported,150.0
0.36236087484436885,0.4364509029852994,0.28421647145168927,released_r150,20,masked_mae,128,4,hard,flame_unsupported,150.0
0.10407170635578442,0.1279516620524029,0.07871679721220773,released_r150,20,masked_mae,128,4,hard,foreground,150.0
0.0489332066696647,0.06401187920906984,0.03515082487075344,released_r150,20,masked_mae,128,4,hard,full_frame,150.0
0.017680039039826588,0.027264400585294266,0.008637738269104562,released_r150,20,masked_mae,128,4,hard,head_foreground,150.0
-0.012251089515196793,-0.0082721883029933,-0.01653880781068328,released_r150,20,masked_mae,128,4,hard,head_supported,150.0
0.2406129972827249,0.3061893981352844,0.17699491259337144,released_r150,20,masked_mae,128,4,hard,head_unsupported,150.0
