advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,variant
-1.9424066791474879,-1.3530280111750903,-2.5732049256867584,released,0.1,20,masked_psnr,8,8,flame_supported,capacity_s5_h64_20k
2.864020173635189,3.5607132396624603,2.188225898773889,adaptive,0.95,20,masked_psnr,8,8,flame_unsupported,capacity_s5_h64_20k
2.8975028862080903,3.5953499518035814,2.2301737206450185,released,0.95,20,masked_psnr,8,8,flame_unsupported,capacity_s5_h64_20k
1.9608489357838998,2.634418096033238,1.2406066609969384,adaptive,0.95,20,masked_psnr,8,8,foreground,capacity_s5_h64_20k
1.9118687053743677,2.5632544097808383,1.1753048651316134,released,0.9,20,masked_psnr,8,8,foreground,capacity_s5_h64_20k
1.1378708687066343,1.9790297213500563,0.1688558628380937,adaptive,0.8,20,masked_psnr,8,8,full_frame,capacity_s5_h64_20k
1.1070586188007503,1.9166259466326334,0.18883513887913655,released,0.8,20,masked_psnr,8,8,full_frame,capacity_s5_h64_20k
-0.18250953881694648,0.29991808052039165,-0.7062505540140385,adaptive,0.45,20,masked_psnr,8,8,head_foreground,capacity_s5_h64_20k
-0.3377456267372299,0.23111513451308685,-0.9299455761071576,released,0.45,20,masked_psnr,8,8,head_foreground,capacity_s5_h64_20k
-2.553608553399685,-1.9676337366029988,-3.2353561977089367,adaptive,0.0,20,masked_psnr,8,8,head_supported,capacity_s5_h64_20k
-2.699320156496633,-2.133688876626746,-3.2985251888847236,released,0.0,20,masked_psnr,8,8,head_supported,capacity_s5_h64_20k
1.4446707161536723,2.2933962652295325,0.7337964793063909,adaptive,0.85,20,masked_psnr,8,8,head_unsupported,capacity_s5_h64_20k
1.2021189436338504,1.892218752466692,0.5364986961194573,released,0.85,20,masked_psnr,8,8,head_unsupported,capacity_s5_h64_20k
-0.6684260081968001,-0.332057831094726,-1.0097526727852644,adaptive,0.15,20,masked_psnr,8,8,oral,capacity_s5_h64_20k
-0.5499726191521475,-0.21522408270109522,-0.9080931865139048,released,0.2,20,masked_psnr,8,8,oral,capacity_s5_h64_20k
2.9320938415070095,3.88528824255754,1.9352240754774006,adaptive,0.9,20,masked_psnr,8,8,torso_outside_head_roi,capacity_s5_h64_20k
2.9827638485486863,3.916513263898109,2.0306016639956903,released,0.9,20,masked_psnr,8,8,torso_outside_head_roi,capacity_s5_h64_20k
-1.6750786039987653,-0.14563353402459986,-2.9740297042874366,adaptive,0.15,20,masked_psnr,384,1,background,capacity_s5_h64_20k
-2.0054697715268524,-1.208785237942719,-2.8615415283286834,released,0.1,20,masked_psnr,384,1,background,capacity_s5_h64_20k
0.5402964832275226,0.9215785791303021,0.18608732874040165,adaptive,0.7,20,masked_psnr,384,1,eyes,capacity_s5_h64_20k
0.3656162598427022,0.7710417033354949,-0.02359408719021715,released,0.7,20,masked_psnr,384,1,eyes,capacity_s5_h64_20k
0.027034365098413636,0.4708781823180241,-0.42568075438847586,adaptive,0.5,20,masked_psnr,384,1,flame_supported,capacity_s5_h64_20k
0.12315785367044665,0.5776233853076633,-0.340293976896607,released,0.55,20,masked_psnr,384,1,flame_supported,capacity_s5_h64_20k
6.012015365456259,7.266638471130667,4.693201601189003,adaptive,1.0,20,masked_psnr,384,1,flame_unsupported,capacity_s5_h64_20k
6.3782026779075265,7.494397139510431,5.19577435241388,released,1.0,20,masked_psnr,384,1,flame_unsupported,capacity_s5_h64_20k
4.541336154348641,5.542600265663569,3.485854414776819,adaptive,0.9,20,masked_psnr,384,1,foreground,capacity_s5_h64_20k
