ci_high,ci_low,condition,identity_count,mean_displacement_fraction,metric,n_id,n_obs,positive_means_better_quality_at_matched_linear_displacement,region,release_radius_mm,utility_above_hard_released_chord
0.7489386364648922,-0.3136598460832358,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,head_unsupported,150.0,0.21108668838046762
-0.03431593017471385,-0.4484908726828804,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,oral,150.0,-0.23724073558882014
0.9637319879043341,0.4780198019405784,adaptive_r150,20,0.81935261463418,masked_psnr,384,8,True,torso_outside_head_roi,150.0,0.7257147029989828
0.0050506226796107,-0.0010056149022232125,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,background,30.0,0.0020740810613658397
-0.0005738123811709116,-0.004769829935713666,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,eyes,30.0,-0.002756652203951546
0.0026190504949753246,-0.007741047754714678,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,flame_supported,30.0,-0.0023038205661284885
0.006778840523080962,-0.00585386858028171,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,flame_unsupported,30.0,0.000749367148334118
0.0028463400105129587,-0.006393884155435017,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,foreground,30.0,-0.0016519712849474622
0.0033028019844597123,-0.0032849269307325245,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,full_frame,30.0,8.517781120080948e-05
0.003824048020834779,-0.004716180189437409,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,head_foreground,30.0,-0.00031981846590758837
0.002887821951948626,-0.005172048154087604,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,head_supported,30.0,-0.001150932259560595
0.017730104139741153,-0.023475552513786357,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,head_unsupported,30.0,-0.0019062443493027214
0.0020102233390554567,-0.0007217711764357647,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,oral,30.0,0.0006732436868342323
0.002375239734275697,-0.017727490343924773,adaptive_r30,20,0.3930599934450275,masked_mae,8,1,True,torso_outside_head_roi,30.0,-0.007510204992743183
0.0063374792200307966,0.0006143813107256396,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,background,30.0,0.003535734327243023
0.0012619536013959325,-0.003933214556262807,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,eyes,30.0,-0.0014091742174679699
0.0004275314159432806,-0.006149898224082707,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,flame_supported,30.0,-0.0027577712248167798
0.005054331853323408,-0.010206095034908503,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,flame_unsupported,30.0,-0.00257225704049886
-8.459972991502697e-05,-0.006197918930125121,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,foreground,30.0,-0.0031547806379391722
0.002365791068058515,-0.002215497242371286,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,full_frame,30.0,0.00011915518950239845
0.002019638073680763,-0.005072915036081047,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,head_foreground,30.0,-0.0013222463677824438
0.0006082551070096407,-0.005165700602350011,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,head_supported,30.0,-0.0021794986733616054
0.015821181224805202,-0.02658586835268178,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,head_unsupported,30.0,-0.004351165624776346
0.0013074531841883012,-0.0025109031586523557,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,oral,30.0,-0.0006774113020391739
-0.0012724927226943812,-0.018673564058645148,adaptive_r30,20,0.39390022335708524,masked_mae,8,4,True,torso_outside_head_roi,30.0,-0.009885557295340353
0.0062044989496068586,0.0010057074677571884,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,background,30.0,0.0036959455023344544
0.000979480189431502,-0.0037067257513462904,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,eyes,30.0,-0.0014001082262488653
0.00044143673646202886,-0.007055824674761875,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,flame_supported,30.0,-0.0031014781456917264
0.0063252481549111676,-0.008567024895926941,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,flame_unsupported,30.0,-0.0011139473629772675
0.00014571660115357096,-0.006350859783385951,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,foreground,30.0,-0.0031197151318277704
0.0025615973042553185,-0.002251421798470965,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,full_frame,30.0,0.0002244798756119791
0.001667239846276504,-0.004996441045600801,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,head_foreground,30.0,-0.0015209600848485488
0.00041637513312341976,-0.005459524558463618,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,head_supported,30.0,-0.002421613384561145
0.0166651319963421,-0.023185031961054415,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,head_unsupported,30.0,-0.0021225467460306846
0.0007716496751068803,-0.0025288983977531,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,oral,30.0,-0.0010045707940224049
-6.741326809461987e-05,-0.018924537660571665,adaptive_r30,20,0.3900710891203474,masked_mae,8,8,True,torso_outside_head_roi,30.0,-0.009139132828197418
0.004761301228452253,-0.0012015380490611955,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,background,30.0,0.001759934978148403
0.008351665435576573,0.004280394856452568,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,eyes,30.0,0.006286851029271496
0.005843850315641416,0.0018711406919603244,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,flame_supported,30.0,0.0038590822591948034
0.08583154930463653,0.04643513519074223,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,flame_unsupported,30.0,0.06650931551493848
0.02690589691894122,0.016150549109280533,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,foreground,30.0,0.021484314260926164
0.015590069446355718,0.00899231578295612,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,full_frame,30.0,0.012223301641917003
0.022754408708400148,0.01019965069568439,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,head_foreground,30.0,0.016293806693102087
0.004184868965206535,0.00032626016562394835,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,head_supported,30.0,0.0022839676396331178
0.14187383214000954,0.06139106384921804,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,head_unsupported,30.0,0.10263185526979506
0.003029866839503993,2.2960023611280117e-05,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,oral,30.0,0.0015241773150732
0.04855869868784446,0.02288626493772712,adaptive_r30,20,0.24962245730201954,masked_mae,384,1,True,torso_outside_head_roi,30.0,0.03545661446087209
0.005888897423956983,0.0015175251775078683,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,background,30.0,0.00369165171661651
0.00985002780285598,0.005221089745120859,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,eyes,30.0,0.007494279404383443
0.004570501680265938,0.0011023775099341865,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,flame_supported,30.0,0.0028195235066416865
0.08215834205012056,0.04597811327445651,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,flame_unsupported,30.0,0.06437894637228705
0.024882215796527524,0.014682645976920657,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,foreground,30.0,0.019741236855465704
0.015716207411889282,0.009269148707954531,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,full_frame,30.0,0.01240095063565739
0.019586642084648588,0.00871733344505005,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,head_foreground,30.0,0.013885578257592119
0.002280586500227095,-0.0009795910767205,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,head_supported,30.0,0.000705695075276255
0.13408168760220282,0.06172041202826519,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,head_unsupported,30.0,0.09836211959538452
0.0024252048413146146,-0.00028509519471638437,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,oral,30.0,0.001075545507371214
0.04780506981204645,0.023389550255841204,adaptive_r30,20,0.25493201662670534,masked_mae,384,4,True,torso_outside_head_roi,30.0,0.03535181038986698
0.006119030859560051,0.0014926812118159927,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,background,30.0,0.0037722379457866715
0.009575423601988545,0.00509513104124017,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,eyes,30.0,0.007381282844983361
0.004283545707574871,0.0008364546141425672,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,flame_supported,30.0,0.0025599819111805262
0.08224783378633654,0.04557842681337886,adaptive_r30,20,0.2531436453685204,masked_mae,384,8,True,flame_unsupported,30.0,0.06422000903528846
