ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
5.702691484033618,3.4783722661325633,20,4.522892124017681,hard,masked_psnr,8,8,flame_unsupported,full_target_density2
10.585246705475113,8.382540825304979,20,9.421119627465753,hard,masked_psnr,8,8,foreground,full_target_density2
12.32241275911609,10.36993313637497,20,11.302912839120868,hard,masked_psnr,8,8,full_frame,full_target_density2
15.178971444356373,13.121821430829606,20,14.136393276770846,hard,masked_psnr,8,8,head_foreground,full_target_density2
19.887712871216777,19.033172741469574,20,19.458256353420627,hard,masked_psnr,8,8,head_supported,full_target_density2
6.925359297340798,4.971251015716309,20,5.906728716788862,hard,masked_psnr,8,8,head_unsupported,full_target_density2
20.436682202671975,19.514820570383577,20,19.950041264992443,hard,masked_psnr,8,8,oral,full_target_density2
6.6401475110039625,4.225580416687112,20,5.3615413513382135,hard,masked_psnr,8,8,torso_outside_head_roi,full_target_density2
21.40728938225083,14.930097160752764,20,17.67647605341105,released,masked_psnr,8,1,background,full_target_density2
20.91503787148666,19.64525581628666,20,20.296224319186496,released,masked_psnr,8,1,eyes,full_target_density2
16.656948579639458,15.086619724262475,20,15.85353536905665,released,masked_psnr,8,1,flame_supported,full_target_density2
8.391540554597144,6.178340459445803,20,7.288024451361645,released,masked_psnr,8,1,flame_unsupported,full_target_density2
12.364232371135834,10.241561182173879,20,11.278044130896173,released,masked_psnr,8,1,foreground,full_target_density2
13.136581957824843,11.711142478972356,20,12.38302944289618,released,masked_psnr,8,1,full_frame,full_target_density2
14.474382050398303,12.601712274203138,20,13.535749309037874,released,masked_psnr,8,1,head_foreground,full_target_density2
17.179932457709274,15.734326784028482,20,16.434431697931217,released,masked_psnr,8,1,head_supported,full_target_density2
7.9020527178815065,5.879475717104877,20,6.853159979018426,released,masked_psnr,8,1,head_unsupported,full_target_density2
20.922340259215595,19.2038390715651,20,19.97157057396276,released,masked_psnr,8,1,oral,full_target_density2
9.469488320664876,7.092392519408712,20,8.258559469159172,released,masked_psnr,8,1,torso_outside_head_roi,full_target_density2
21.7263979826338,15.043771469041078,20,17.878529386815146,released,masked_psnr,8,4,background,full_target_density2
20.68170676192342,19.454785639951197,20,20.079675730681938,released,masked_psnr,8,4,eyes,full_target_density2
17.050650022912425,15.735804910251105,20,16.383566264901766,released,masked_psnr,8,4,flame_supported,full_target_density2
8.578683787315232,6.380525788440052,20,7.480740444499284,released,masked_psnr,8,4,flame_unsupported,full_target_density2
12.510248190709408,10.64246783342666,20,11.542782254834384,released,masked_psnr,8,4,foreground,full_target_density2
13.272078112199447,11.907791768511409,20,12.576026424891847,released,masked_psnr,8,4,full_frame,full_target_density2
14.731809612755608,12.866130757174853,20,13.79410004563152,released,masked_psnr,8,4,head_foreground,full_target_density2
17.6813810161316,16.302337249833105,20,16.98699108547132,released,masked_psnr,8,4,head_supported,full_target_density2
7.808831090862882,5.809080792601303,20,6.798968768463547,released,masked_psnr,8,4,head_unsupported,full_target_density2
21.16855154779593,19.143795256072284,20,20.005342826007613,released,masked_psnr,8,4,oral,full_target_density2
9.58287694351916,7.535545088832591,20,8.551332467259833,released,masked_psnr,8,4,torso_outside_head_roi,full_target_density2
21.14043432844101,14.984290337262236,20,17.743378453866615,released,masked_psnr,8,8,background,full_target_density2
20.577069266219414,19.441533113907475,20,20.032046408006572,released,masked_psnr,8,8,eyes,full_target_density2
17.374324182702903,15.940311930691314,20,16.630699716279228,released,masked_psnr,8,8,flame_supported,full_target_density2
8.862059008390442,6.557690842417105,20,7.706746911876259,released,masked_psnr,8,8,flame_unsupported,full_target_density2
12.749523375608199,10.778045750630234,20,11.730655682192356,released,masked_psnr,8,8,foreground,full_target_density2
13.524055557360656,11.990815757462517,20,12.745374660292368,released,masked_psnr,8,8,full_frame,full_target_density2
14.943610170878578,13.01535360623706,20,13.960479569386298,released,masked_psnr,8,8,head_foreground,full_target_density2
17.926981102390613,16.498737376071865,20,17.188156453138895,released,masked_psnr,8,8,head_supported,full_target_density2
7.892810463748415,5.891650590536736,20,6.894132647883015,released,masked_psnr,8,8,head_unsupported,full_target_density2
20.209913507258523,19.141467526564192,20,19.671113249280797,released,masked_psnr,8,8,oral,full_target_density2
10.023128060425691,7.7681915588286055,20,8.890188412115597,released,masked_psnr,8,8,torso_outside_head_roi,full_target_density2
19.584572627101064,14.90137889233547,20,16.87471463018729,adaptive,masked_psnr,384,1,background,full_target_density2
21.5004179501861,20.528833931680193,20,21.006180162860538,adaptive,masked_psnr,384,1,eyes,full_target_density2
18.582899762896254,17.454953816687237,20,18.03204293268614,adaptive,masked_psnr,384,1,flame_supported,full_target_density2
11.999196681826588,10.095611938226714,20,11.05461807055681,adaptive,masked_psnr,384,1,flame_unsupported,full_target_density2
15.206909246792407,13.818410857204748,20,14.518797069145075,adaptive,masked_psnr,384,1,foreground,full_target_density2
15.332516182986552,14.147930396365469,20,14.752474201297852,adaptive,masked_psnr,384,1,full_frame,full_target_density2
16.681453878564973,15.419302445370377,20,16.1013621375458,adaptive,masked_psnr,384,1,head_foreground,full_target_density2
18.901539119153416,17.824776214245237,20,18.368855706940817,adaptive,masked_psnr,384,1,head_supported,full_target_density2
11.00247471631832,9.241552803874525,20,10.112009407227012,adaptive,masked_psnr,384,1,head_unsupported,full_target_density2
21.034768778724914,19.4750950061289,20,20.172317176421952,adaptive,masked_psnr,384,1,oral,full_target_density2
13.640496750853229,11.660237707277307,20,12.647283079255306,adaptive,masked_psnr,384,1,torso_outside_head_roi,full_target_density2
18.871284961594963,14.424997828580302,20,16.34359226677116,adaptive,masked_psnr,384,4,background,full_target_density2
21.22790856014354,20.285605947604765,20,20.74979953102578,adaptive,masked_psnr,384,4,eyes,full_target_density2
19.279545075540046,18.052643863915872,20,18.68029056886308,adaptive,masked_psnr,384,4,flame_supported,full_target_density2
12.030756005349236,10.317394713400315,20,11.18452939214345,adaptive,masked_psnr,384,4,flame_unsupported,full_target_density2
15.489236611410089,14.13727365452027,20,14.821515511271608,adaptive,masked_psnr,384,4,foreground,full_target_density2
15.385439549267188,14.151054734283727,20,14.77476442101414,adaptive,masked_psnr,384,4,full_frame,full_target_density2
17.109256243503523,15.976827937920907,20,16.58043035358774,adaptive,masked_psnr,384,4,head_foreground,full_target_density2
