advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,variant
-0.019207174769832552,-0.009557265727872145,-0.03146245164665302,released,0.25,20,masked_mae,128,1,background,primary_full_target_density1
0.00035481874156090764,0.0034647709061610926,-0.002680253278515077,adaptive,0.45,20,masked_mae,128,1,eyes,primary_full_target_density1
-0.0006164789220797603,0.0022975970239163097,-0.00334233758716332,released,0.5,20,masked_mae,128,1,eyes,primary_full_target_density1
-0.0030950052451124963,0.0018618114973241362,-0.008155182485843338,adaptive,0.5,20,masked_mae,128,1,flame_supported,primary_full_target_density1
-0.0034506205373361874,0.0024746680111989495,-0.009935357096794351,released,0.5,20,masked_mae,128,1,flame_supported,primary_full_target_density1
0.34456561446067047,0.42112923179317,0.2678253820116684,adaptive,1.0,20,masked_mae,128,1,flame_unsupported,primary_full_target_density1
0.3594437833407503,0.43438599125847427,0.27983140096632175,released,1.0,20,masked_mae,128,1,flame_unsupported,primary_full_target_density1
0.10082296613517931,0.12571572103119028,0.07471484933637988,adaptive,0.9,20,masked_mae,128,1,foreground,primary_full_target_density1
0.10542522535147023,0.13188462719594804,0.07820115411117282,released,0.9,20,masked_mae,128,1,foreground,primary_full_target_density1
0.047771735293696625,0.06355971131446901,0.03276664247373482,adaptive,0.9,20,masked_mae,128,1,full_frame,primary_full_target_density1
0.05026073815330626,0.06691965285048943,0.034553748848182804,released,0.95,20,masked_mae,128,1,full_frame,primary_full_target_density1
0.018571210435700862,0.029958659380558753,0.007951294290671778,adaptive,0.7,20,masked_mae,128,1,head_foreground,primary_full_target_density1
0.02005987222617906,0.031170611465412727,0.00922392989865622,released,0.8,20,masked_mae,128,1,head_foreground,primary_full_target_density1
-0.009189089227846479,-0.005340480790884485,-0.01338013063304711,adaptive,0.1,20,masked_mae,128,1,head_supported,primary_full_target_density1
-0.009210009146883599,-0.00475131834079459,-0.014837040777179702,released,0.1,20,masked_mae,128,1,head_supported,primary_full_target_density1
0.22161613316461812,0.2937516063740522,0.1528563921731077,adaptive,0.9,20,masked_mae,128,1,head_unsupported,primary_full_target_density1
0.23587925666925388,0.3051671500612748,0.16886596623983333,released,0.95,20,masked_mae,128,1,head_unsupported,primary_full_target_density1
-0.00635823216356176,-0.0035729712498738415,-0.009453290414519354,adaptive,0.1,20,masked_mae,128,1,oral,primary_full_target_density1
-0.0037120673050299187,-0.001598450905863803,-0.005980201066795779,released,0.2,20,masked_mae,128,1,oral,primary_full_target_density1
0.2982896663826605,0.3628324569107172,0.23086472619336096,adaptive,1.0,20,masked_mae,128,1,torso_outside_head_roi,primary_full_target_density1
0.3114037273706269,0.37702139760474007,0.23996316286688224,released,0.95,20,masked_mae,128,1,torso_outside_head_roi,primary_full_target_density1
-0.02213735766427287,-0.01599609211993229,-0.028835910241904333,adaptive,0.05,20,masked_mae,128,4,background,primary_full_target_density1
-0.02220639047523939,-0.01280488842028337,-0.03275753704549208,released,0.2,20,masked_mae,128,4,background,primary_full_target_density1
-6.868468675110367e-05,0.003206204572393798,-0.0033054869765043013,adaptive,0.55,20,masked_mae,128,4,eyes,primary_full_target_density1
-0.00015601744086600304,0.002364474132726386,-0.002590187803016568,released,0.45,20,masked_mae,128,4,eyes,primary_full_target_density1
-0.006743870438644481,-0.0020425745601205343,-0.011432817223877099,adaptive,0.35,20,masked_mae,128,4,flame_supported,primary_full_target_density1
-0.0050991505989943006,0.00047779305591881484,-0.01059208071426574,released,0.35,20,masked_mae,128,4,flame_supported,primary_full_target_density1
0.3447461199300767,0.42144719707214434,0.2649233869198134,adaptive,1.0,20,masked_mae,128,4,flame_unsupported,primary_full_target_density1
0.36236087484436885,0.4378795025793389,0.28360203688228924,released,1.0,20,masked_mae,128,4,flame_unsupported,primary_full_target_density1
0.0971206511009698,0.12149899320269528,0.07190423459050795,adaptive,0.95,20,masked_mae,128,4,foreground,primary_full_target_density1
0.10407170635578442,0.12798514671625233,0.07918222636862339,released,1.0,20,masked_mae,128,4,foreground,primary_full_target_density1
0.04527647342563661,0.06079065317826822,0.031087090878365125,adaptive,0.9,20,masked_mae,128,4,full_frame,primary_full_target_density1
0.0489332066696647,0.06420762026153976,0.034792208558819086,released,1.0,20,masked_mae,128,4,full_frame,primary_full_target_density1
0.014711444295751538,0.024874584014809936,0.004989129473827253,adaptive,0.65,20,masked_mae,128,4,head_foreground,primary_full_target_density1
0.017680039039826588,0.027404958975842105,0.008638830267843137,released,0.65,20,masked_mae,128,4,head_foreground,primary_full_target_density1
-0.014043937786021827,-0.010678539746503745,-0.01790244336932089,adaptive,0.0,20,masked_mae,128,4,head_supported,primary_full_target_density1
-0.012251089515196793,-0.008395911680110214,-0.016561968526127926,released,0.0,20,masked_mae,128,4,head_supported,primary_full_target_density1
0.2276954152257284,0.29646350521379417,0.16148331516530537,adaptive,0.95,20,masked_mae,128,4,head_unsupported,primary_full_target_density1
0.2406129972827249,0.3059434358134567,0.17531431645728657,released,1.0,20,masked_mae,128,4,head_unsupported,primary_full_target_density1
-0.009033640894515065,-0.005798709509009884,-0.012627811760119343,adaptive,0.1,20,masked_mae,128,4,oral,primary_full_target_density1
-0.005335816905346892,-0.0032712798977692762,-0.007447080283811791,released,0.15,20,masked_mae,128,4,oral,primary_full_target_density1
0.2944680899378679,0.35974707691456864,0.22964228478437082,adaptive,1.0,20,masked_mae,128,4,torso_outside_head_roi,primary_full_target_density1
0.312527045297418,0.3764083532913497,0.24608999696527067,released,1.0,20,masked_mae,128,4,torso_outside_head_roi,primary_full_target_density1
