advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,variant
4.731229586701521,6.01924915046088,3.4782002109544203,released,1.0,20,masked_psnr,128,4,head_unsupported,primary_full_target_density1
6.635429665945649,7.987470039797106,5.19925960480315,released,1.0,20,masked_psnr,128,4,torso_outside_head_roi,primary_full_target_density1
2.4592191816438667,3.2377122611989444,1.7006951352520219,released,0.9,20,masked_psnr,384,4,head_foreground,primary_full_target_density1
-0.8946929148945255,-0.5281832141478707,-1.280319207094367,released,0.2,20,masked_psnr,384,4,head_supported,primary_full_target_density1
5.1197816080278,6.390060763382892,3.8938715644961572,released,1.0,20,masked_psnr,384,4,head_unsupported,primary_full_target_density1
7.092720008356449,8.411853837916054,5.680388584569237,released,1.0,20,masked_psnr,384,4,torso_outside_head_roi,primary_full_target_density1
-0.031959770235863744,-0.02133622263578085,-0.042424374485875126,released,0.2,20,lpips_alex_spatial,8,4,head_foreground,full_target_density2
-0.03174932575404796,-0.021186538775576687,-0.0420547971550515,released,0.15,20,lpips_alex_spatial,8,4,head_supported,full_target_density2
-0.03968677911951089,-0.024664135282593775,-0.05482140405649498,released,0.2,20,lpips_alex_spatial,8,4,head_unsupported,full_target_density2
-0.00859845737039563,0.02485719312886753,-0.04747011228775887,released,0.6,20,lpips_alex_spatial,8,4,torso_outside_head_roi,full_target_density2
-0.026887372436680178,-0.017234528910674833,-0.03677194387670193,released,0.1,20,lpips_alex_spatial,384,4,head_foreground,full_target_density2
-0.028513979745875585,-0.019309883897971187,-0.038500967268859265,released,0.05,20,lpips_alex_spatial,384,4,head_supported,full_target_density2
-0.01904599131974943,-0.005141916642449848,-0.03281460750758922,released,0.25,20,lpips_alex_spatial,384,4,head_unsupported,full_target_density2
0.03415697274253793,0.06443780570414145,0.0035211356528412384,released,0.7,20,lpips_alex_spatial,384,4,torso_outside_head_roi,full_target_density2
0.003048766707493082,0.009383743626960291,-0.0037914444038406976,released,0.6,20,lpips_alex_spatial,8,4,head_foreground,head_target_density1
0.0031511937902929167,0.009851838751968883,-0.003821942450087819,released,0.6,20,lpips_alex_spatial,8,4,head_supported,head_target_density1
0.00024554937214769646,0.007071569759886168,-0.00678640684032299,released,0.55,20,lpips_alex_spatial,8,4,head_unsupported,head_target_density1
0.003320520377325209,0.009783505945845662,-0.0029040232345652122,released,0.65,20,lpips_alex_spatial,8,4,torso_outside_head_roi,head_target_density1
-0.005455428490904605,0.0035059051808356417,-0.015534253547216886,released,0.55,20,lpips_alex_spatial,384,4,head_foreground,head_target_density1
-0.006934026921445265,0.0021094715136812056,-0.01703946128686115,released,0.5,20,lpips_alex_spatial,384,4,head_supported,head_target_density1
0.0012096213732392855,0.012010458864284576,-0.009759425133371965,released,0.55,20,lpips_alex_spatial,384,4,head_unsupported,head_target_density1
-0.0036418312140420878,0.008543410698162411,-0.015046231628519743,released,0.4,20,lpips_alex_spatial,384,4,torso_outside_head_roi,head_target_density1
-0.05181897448483681,-0.03969022371794522,-0.06389347202374437,released,0.05,20,lpips_alex_spatial,8,4,head_foreground,primary_full_target_density1
-0.05232402754056109,-0.040330897271382844,-0.06416424405848332,released,0.0,20,lpips_alex_spatial,8,4,head_supported,primary_full_target_density1
-0.05113310277576781,-0.03510367627021028,-0.06721313535229163,released,0.1,20,lpips_alex_spatial,8,4,head_unsupported,primary_full_target_density1
-0.004236942243843178,0.029374303125195764,-0.04127054189340238,released,0.6,20,lpips_alex_spatial,8,4,torso_outside_head_roi,primary_full_target_density1
-0.0660434481612107,-0.053022991819659034,-0.08019189969225722,released,0.0,20,lpips_alex_spatial,32,4,head_foreground,primary_full_target_density1
-0.06892808933565665,-0.05615198325239611,-0.08308621072243166,released,0.0,20,lpips_alex_spatial,32,4,head_supported,primary_full_target_density1
-0.04603434745930125,-0.029483038251241822,-0.0629945492224549,released,0.15,20,lpips_alex_spatial,32,4,head_unsupported,primary_full_target_density1
0.017042801617031488,0.051418319971993816,-0.02008314060136524,released,0.65,20,lpips_alex_spatial,32,4,torso_outside_head_roi,primary_full_target_density1
-0.056275894383940574,-0.0443407625676983,-0.06924351562153237,released,0.0,20,lpips_alex_spatial,128,4,head_foreground,primary_full_target_density1
-0.058804398235761945,-0.04660566458856409,-0.0716672604826864,released,0.0,20,lpips_alex_spatial,128,4,head_supported,primary_full_target_density1
-0.03956936422748935,-0.02583750644792018,-0.05578534787865907,released,0.0,20,lpips_alex_spatial,128,4,head_unsupported,primary_full_target_density1
0.046648999212789755,0.07044015145470797,0.02209443324900726,released,0.85,20,lpips_alex_spatial,128,4,torso_outside_head_roi,primary_full_target_density1
-0.057411989502027985,-0.048077095522454476,-0.06710704917124755,released,0.0,20,lpips_alex_spatial,384,4,head_foreground,primary_full_target_density1
-0.05999883718162088,-0.05039333082609846,-0.06950403223267873,released,0.0,20,lpips_alex_spatial,384,4,head_supported,primary_full_target_density1
-0.041022696079375365,-0.027524568976469394,-0.055976851850206434,released,0.05,20,lpips_alex_spatial,384,4,head_unsupported,primary_full_target_density1
0.04856949464878142,0.07474476977303637,0.022000586652510798,released,0.8,20,lpips_alex_spatial,384,4,torso_outside_head_roi,primary_full_target_density1
