advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
-0.05064283761569718,-0.037304964835911406,-0.06474043155748982,adaptive,0.0,20,lpips_alex_spatial,128,4,flame_supported,paired effect averaged within identity across seeds,3
-0.05682966982669792,-0.04492638859497795,-0.06951610835800232,released,0.0,20,lpips_alex_spatial,128,4,flame_supported,paired effect averaged within identity across seeds,3
0.04358286725754647,0.06919329368574802,0.018265848409134915,adaptive,0.75,20,lpips_alex_spatial,128,4,flame_unsupported,paired effect averaged within identity across seeds,3
0.045512250880141984,0.06844723105791611,0.023718411082383452,released,0.85,20,lpips_alex_spatial,128,4,flame_unsupported,paired effect averaged within identity across seeds,3
-0.02086111427944902,-0.005657999634303885,-0.03709390553020826,adaptive,0.3,20,lpips_alex_spatial,128,4,foreground,paired effect averaged within identity across seeds,3
-0.024732795475658965,-0.012117767929332985,-0.03821851435970715,released,0.25,20,lpips_alex_spatial,128,4,foreground,paired effect averaged within identity across seeds,3
-0.015759145737351144,-0.0041990399356551834,-0.027628364567093285,adaptive,0.25,20,lpips_alex_spatial,128,4,full_frame,paired effect averaged within identity across seeds,3
-0.022137533468976824,-0.01215527375374945,-0.03326143378848544,released,0.1,20,lpips_alex_spatial,128,4,full_frame,paired effect averaged within identity across seeds,3
-0.04429581237604863,-0.027441005741262573,-0.06252451067744821,adaptive,0.05,20,lpips_alex_spatial,128,4,oral,paired effect averaged within identity across seeds,3
-0.04757262232852951,-0.032817848975072346,-0.06254989456777803,released,0.0,20,lpips_alex_spatial,128,4,oral,paired effect averaged within identity across seeds,3
-0.006182984239325229,0.0022952203514373807,-0.014593647124783364,adaptive,0.35,20,lpips_alex_spatial,128,8,background,paired effect averaged within identity across seeds,3
-0.014299513034254871,-0.004508842401094427,-0.024565024974410574,released,0.4,20,lpips_alex_spatial,128,8,background,paired effect averaged within identity across seeds,3
-0.005601998669169545,0.004223037219241717,-0.01625970750687266,adaptive,0.6,20,lpips_alex_spatial,128,8,eyes,paired effect averaged within identity across seeds,3
-0.010303056549525864,0.00045319812149122006,-0.021625397091511633,released,0.4,20,lpips_alex_spatial,128,8,eyes,paired effect averaged within identity across seeds,3
-0.0476048807872443,-0.033702944447377335,-0.062350347366629186,adaptive,0.0,20,lpips_alex_spatial,128,8,flame_supported,paired effect averaged within identity across seeds,3
-0.05225810737603909,-0.040708283293482014,-0.06545835578044039,released,0.0,20,lpips_alex_spatial,128,8,flame_supported,paired effect averaged within identity across seeds,3
0.04900398899191117,0.074511034315283,0.02385612291119126,adaptive,0.8,20,lpips_alex_spatial,128,8,flame_unsupported,paired effect averaged within identity across seeds,3
0.049858163097410105,0.07287056075457299,0.027335986011923618,released,0.85,20,lpips_alex_spatial,128,8,flame_unsupported,paired effect averaged within identity across seeds,3
-0.01638679612900968,-0.00030149610215000623,-0.032299242852900076,adaptive,0.3,20,lpips_alex_spatial,128,8,foreground,paired effect averaged within identity across seeds,3
-0.01938739774140229,-0.006320704881562837,-0.03335532980213619,released,0.2,20,lpips_alex_spatial,128,8,foreground,paired effect averaged within identity across seeds,3
-0.011342249623624805,0.0005347475880410258,-0.02361096159526798,adaptive,0.2,20,lpips_alex_spatial,128,8,full_frame,paired effect averaged within identity across seeds,3
-0.016604775267762016,-0.006210555110400887,-0.02822180721989441,released,0.15,20,lpips_alex_spatial,128,8,full_frame,paired effect averaged within identity across seeds,3
-0.04427266026901491,-0.02748889767514438,-0.06256246497917857,adaptive,0.1,20,lpips_alex_spatial,128,8,oral,paired effect averaged within identity across seeds,3
-0.04260593641014689,-0.029075228111973172,-0.05663696038812079,released,0.1,20,lpips_alex_spatial,128,8,oral,paired effect averaged within identity across seeds,3
-0.007432322479353072,0.001558386001373045,-0.015980230033897605,adaptive,0.4,20,lpips_alex_spatial,384,1,background,paired effect averaged within identity across seeds,3
-0.012995634247518217,-0.0043702555240978805,-0.022019145132055138,released,0.3,20,lpips_alex_spatial,384,1,background,paired effect averaged within identity across seeds,3
-0.003983454840338856,0.003989809403871173,-0.012232718691783566,adaptive,0.5,20,lpips_alex_spatial,384,1,eyes,paired effect averaged within identity across seeds,3
-0.017402155189853604,-0.007524290649783005,-0.02787680723418052,released,0.25,20,lpips_alex_spatial,384,1,eyes,paired effect averaged within identity across seeds,3
-0.047738273790098054,-0.035946609060324514,-0.05992833143505071,adaptive,0.05,20,lpips_alex_spatial,384,1,flame_supported,paired effect averaged within identity across seeds,3
-0.05602086675891991,-0.045724933146803676,-0.06637793397645783,released,0.0,20,lpips_alex_spatial,384,1,flame_supported,paired effect averaged within identity across seeds,3
0.04280540754840455,0.06936255038162957,0.015328184026619038,adaptive,0.75,20,lpips_alex_spatial,384,1,flame_unsupported,paired effect averaged within identity across seeds,3
0.04698096133031191,0.07216741437151811,0.022238815100889365,released,0.75,20,lpips_alex_spatial,384,1,flame_unsupported,paired effect averaged within identity across seeds,3
-0.018572203494776,-0.002939061289518013,-0.034375868814865436,adaptive,0.35,20,lpips_alex_spatial,384,1,foreground,paired effect averaged within identity across seeds,3
-0.023050457132798442,-0.010320532716809869,-0.035976716517536464,released,0.15,20,lpips_alex_spatial,384,1,foreground,paired effect averaged within identity across seeds,3
-0.012888152000707975,-0.0008203971263392031,-0.024726171989913122,adaptive,0.3,20,lpips_alex_spatial,384,1,full_frame,paired effect averaged within identity across seeds,3
-0.01785269596359947,-0.00830309036683726,-0.027394857704961972,released,0.2,20,lpips_alex_spatial,384,1,full_frame,paired effect averaged within identity across seeds,3
-0.043449656730200584,-0.02559456415376887,-0.06289527735737374,adaptive,0.1,20,lpips_alex_spatial,384,1,oral,paired effect averaged within identity across seeds,3
-0.04749641947198897,-0.03242233104103132,-0.06187577286265437,released,0.05,20,lpips_alex_spatial,384,1,oral,paired effect averaged within identity across seeds,3
-0.009127984627071862,-0.0010816082936869135,-0.017169414581757525,adaptive,0.3,20,lpips_alex_spatial,384,4,background,paired effect averaged within identity across seeds,3
-0.013177097406101467,-0.0059335397731460696,-0.020536119138316433,released,0.25,20,lpips_alex_spatial,384,4,background,paired effect averaged within identity across seeds,3
-0.008461540522418627,0.00020887429095658278,-0.017342350486248687,adaptive,0.45,20,lpips_alex_spatial,384,4,eyes,paired effect averaged within identity across seeds,3
-0.01618193880920599,-0.006224950608085071,-0.026709791588013315,released,0.25,20,lpips_alex_spatial,384,4,eyes,paired effect averaged within identity across seeds,3
-0.054556797911629054,-0.04254697889605068,-0.06698964873503435,adaptive,0.0,20,lpips_alex_spatial,384,4,flame_supported,paired effect averaged within identity across seeds,3
-0.05774281163873853,-0.048798212028182714,-0.06719388159513409,released,0.0,20,lpips_alex_spatial,384,4,flame_supported,paired effect averaged within identity across seeds,3
0.042236737117840685,0.06764556043705676,0.01608065769797909,adaptive,0.7,20,lpips_alex_spatial,384,4,flame_unsupported,paired effect averaged within identity across seeds,3
0.04775838912489555,0.07231776570723432,0.024145012693130262,released,0.85,20,lpips_alex_spatial,384,4,flame_unsupported,paired effect averaged within identity across seeds,3
-0.02404777120958768,-0.009132163602574944,-0.03882453924862184,adaptive,0.3,20,lpips_alex_spatial,384,4,foreground,paired effect averaged within identity across seeds,3
-0.024723768956805104,-0.013552250139888485,-0.03653215669337514,released,0.25,20,lpips_alex_spatial,384,4,foreground,paired effect averaged within identity across seeds,3
-0.016730855992346087,-0.005640154861467925,-0.02760684011724696,adaptive,0.3,20,lpips_alex_spatial,384,4,full_frame,paired effect averaged within identity across seeds,3
-0.01892789324781453,-0.011103931824284147,-0.02694916523233588,released,0.15,20,lpips_alex_spatial,384,4,full_frame,paired effect averaged within identity across seeds,3
-0.05230876500109276,-0.03568319114591463,-0.07047230014570553,adaptive,0.05,20,lpips_alex_spatial,384,4,oral,paired effect averaged within identity across seeds,3
-0.055139615928457966,-0.04108731949217154,-0.06948471029373413,released,0.0,20,lpips_alex_spatial,384,4,oral,paired effect averaged within identity across seeds,3
-0.005669116334286814,0.0024609882159411394,-0.01376078468578176,adaptive,0.35,20,lpips_alex_spatial,384,8,background,paired effect averaged within identity across seeds,3
-0.008997024675755295,-0.0009420278918602395,-0.01696063511859378,released,0.3,20,lpips_alex_spatial,384,8,background,paired effect averaged within identity across seeds,3
-0.007610757584582836,0.0010586214058457433,-0.016400316840437166,adaptive,0.4,20,lpips_alex_spatial,384,8,eyes,paired effect averaged within identity across seeds,3
-0.013535837541128392,-0.0042005131305982,-0.023979741518776496,released,0.3,20,lpips_alex_spatial,384,8,eyes,paired effect averaged within identity across seeds,3
-0.05102220733682702,-0.039258903463767245,-0.06363672318890398,adaptive,0.0,20,lpips_alex_spatial,384,8,flame_supported,paired effect averaged within identity across seeds,3
-0.055162102461197036,-0.046539181708087546,-0.06456722485784454,released,0.0,20,lpips_alex_spatial,384,8,flame_supported,paired effect averaged within identity across seeds,3
0.045785895663013165,0.07188270000488517,0.01995151063824488,adaptive,0.85,20,lpips_alex_spatial,384,8,flame_unsupported,paired effect averaged within identity across seeds,3
0.05188415233484278,0.0770287543559098,0.028119696456159048,released,0.85,20,lpips_alex_spatial,384,8,flame_unsupported,paired effect averaged within identity across seeds,3
-0.019709311605192438,-0.004397409908947895,-0.03437544094890307,adaptive,0.25,20,lpips_alex_spatial,384,8,foreground,paired effect averaged within identity across seeds,3
-0.020938557339167038,-0.008548008390710297,-0.03317893694550835,released,0.25,20,lpips_alex_spatial,384,8,foreground,paired effect averaged within identity across seeds,3
-0.012590661012765136,-0.0012417928829337795,-0.023562211151117875,adaptive,0.3,20,lpips_alex_spatial,384,8,full_frame,paired effect averaged within identity across seeds,3
-0.014773317590936436,-0.005727165841308003,-0.02343636272596074,released,0.25,20,lpips_alex_spatial,384,8,full_frame,paired effect averaged within identity across seeds,3
-0.0510240085873622,-0.03427954768760592,-0.0688603177130071,adaptive,0.1,20,lpips_alex_spatial,384,8,oral,paired effect averaged within identity across seeds,3
-0.05202252571689016,-0.03861990610264858,-0.06535211647061348,released,0.05,20,lpips_alex_spatial,384,8,oral,paired effect averaged within identity across seeds,3
