advantage_over_hard_mean,ci_high,ci_low,comparison,fraction_identities_advantage_positive,identity_count,metric,n_id,n_obs,region,seed_aggregation,seed_count
-0.3196833976158617,-0.042201597304293244,-0.589269918135403,released,0.35,20,masked_psnr,32,1,oral,paired effect averaged within identity across seeds,3
-2.5708871485275693,-0.702338915982459,-4.2867937312960125,adaptive,0.2,20,masked_psnr,32,4,background,paired effect averaged within identity across seeds,3
-2.2771288083747208,-0.10394622802542566,-4.232854025497322,released,0.3,20,masked_psnr,32,4,background,paired effect averaged within identity across seeds,3
-0.1391703989596577,0.20470507830811333,-0.4616668003060899,adaptive,0.35,20,masked_psnr,32,4,eyes,paired effect averaged within identity across seeds,3
-0.5615725211237234,-0.07891718507556911,-1.0777257759210173,released,0.4,20,masked_psnr,32,4,eyes,paired effect averaged within identity across seeds,3
-0.5911947580266801,0.060331914863205244,-1.260467604452353,adaptive,0.35,20,masked_psnr,32,4,flame_supported,paired effect averaged within identity across seeds,3
-0.5299327392154213,0.12712590966410903,-1.22371873299282,released,0.45,20,masked_psnr,32,4,flame_supported,paired effect averaged within identity across seeds,3
5.692297167582366,6.686172185863635,4.6004449368105265,adaptive,0.95,20,masked_psnr,32,4,flame_unsupported,paired effect averaged within identity across seeds,3
5.84652513801629,6.731525218314659,4.808526369912856,released,0.95,20,masked_psnr,32,4,flame_unsupported,paired effect averaged within identity across seeds,3
4.232729532232908,5.10029516949194,3.2892419837286115,adaptive,0.9,20,masked_psnr,32,4,foreground,paired effect averaged within identity across seeds,3
4.360119772522678,5.206865740880261,3.3731387012474703,released,0.9,20,masked_psnr,32,4,foreground,paired effect averaged within identity across seeds,3
2.4080608270917168,3.2256236014425133,1.595716136693037,adaptive,0.9,20,masked_psnr,32,4,full_frame,paired effect averaged within identity across seeds,3
2.4921534557715352,3.3266752341464714,1.6137014024933443,released,0.85,20,masked_psnr,32,4,full_frame,paired effect averaged within identity across seeds,3
-1.0193928856583798,-0.7039731329480651,-1.3215700024307377,adaptive,0.05,20,masked_psnr,32,4,oral,paired effect averaged within identity across seeds,3
-0.6744200511128593,-0.36786179853904905,-0.9675421086420046,released,0.15,20,masked_psnr,32,4,oral,paired effect averaged within identity across seeds,3
-2.359346153874839,-0.2796348851969423,-4.1679669880251975,adaptive,0.2,20,masked_psnr,32,8,background,paired effect averaged within identity across seeds,3
