ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
21.222966546703145,19.54908709345305,20,20.27706111190917,hard,masked_psnr,128,1,oral,mean within held-out identity before identity bootstrap,3
20.29470477573243,16.646843915013783,20,18.376896807386494,hard,masked_psnr,128,4,background,mean within held-out identity before identity bootstrap,3
21.148283784626432,20.114570622630477,20,20.609920416613566,hard,masked_psnr,128,4,eyes,mean within held-out identity before identity bootstrap,3
18.212159774109942,17.1425541094905,20,17.68583175034549,hard,masked_psnr,128,4,flame_supported,mean within held-out identity before identity bootstrap,3
5.59751524827641,3.3921232694802463,20,4.435389683389432,hard,masked_psnr,128,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.524668134011426,8.359459201134005,20,9.386793962302825,hard,masked_psnr,128,4,foreground,mean within held-out identity before identity bootstrap,3
12.427552023689785,10.395854840601942,20,11.35567077427741,hard,masked_psnr,128,4,full_frame,mean within held-out identity before identity bootstrap,3
21.63028629188042,19.85654681540349,20,20.607309301935754,hard,masked_psnr,128,4,oral,mean within held-out identity before identity bootstrap,3
19.984336798543573,16.523135996993652,20,18.214920710627048,hard,masked_psnr,128,8,background,mean within held-out identity before identity bootstrap,3
20.946990032227284,19.893242415965346,20,20.399835815491677,hard,masked_psnr,128,8,eyes,mean within held-out identity before identity bootstrap,3
18.282503514944434,17.189022346207768,20,17.743015663407995,hard,masked_psnr,128,8,flame_supported,mean within held-out identity before identity bootstrap,3
5.639682328866006,3.4209542094314527,20,4.449045535094632,hard,masked_psnr,128,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.504354444429469,8.282147231472045,20,9.33668322794106,hard,masked_psnr,128,8,foreground,mean within held-out identity before identity bootstrap,3
12.438081727980645,10.328657791214605,20,11.335797416143176,hard,masked_psnr,128,8,full_frame,mean within held-out identity before identity bootstrap,3
20.699979982289392,19.76166786494921,20,20.191289995196335,hard,masked_psnr,128,8,oral,mean within held-out identity before identity bootstrap,3
18.874808773188622,14.875537463412797,20,16.721678578418434,released,masked_psnr,128,1,background,mean within held-out identity before identity bootstrap,3
21.25006175483532,20.15934669746567,20,20.6881701589148,released,masked_psnr,128,1,eyes,mean within held-out identity before identity bootstrap,3
17.8590292468057,16.738155416486165,20,17.299413423246552,released,masked_psnr,128,1,flame_supported,mean within held-out identity before identity bootstrap,3
11.65520717716418,9.798643289989243,20,10.731909047899924,released,masked_psnr,128,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.742582960318414,13.37514411428079,20,14.078541584674207,released,masked_psnr,128,1,foreground,mean within held-out identity before identity bootstrap,3
15.092524058364233,13.810957180665161,20,14.463257256811588,released,masked_psnr,128,1,full_frame,mean within held-out identity before identity bootstrap,3
21.05196589142059,19.294126415271993,20,20.083719068909538,released,masked_psnr,128,1,oral,mean within held-out identity before identity bootstrap,3
18.940879000065745,14.300010654245002,20,16.34448849079663,released,masked_psnr,128,4,background,mean within held-out identity before identity bootstrap,3
21.22753867087081,20.119457218814183,20,20.653274982016036,released,masked_psnr,128,4,eyes,mean within held-out identity before identity bootstrap,3
18.245187445171773,17.22301991634145,20,17.737045863660097,released,masked_psnr,128,4,flame_supported,mean within held-out identity before identity bootstrap,3
11.590925107896064,9.841677017892998,20,10.731089715317124,released,masked_psnr,128,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.908576352575825,13.543432967037381,20,14.234017151989727,released,masked_psnr,128,4,foreground,mean within held-out identity before identity bootstrap,3
15.035961647625776,13.726357782451144,20,14.371252316637495,released,masked_psnr,128,4,full_frame,mean within held-out identity before identity bootstrap,3
21.310026397982668,19.305562245820536,20,20.188015699499473,released,masked_psnr,128,4,oral,mean within held-out identity before identity bootstrap,3
18.460965406646658,14.109554619051405,20,16.08374733648811,released,masked_psnr,128,8,background,mean within held-out identity before identity bootstrap,3
21.102288343084798,20.060858803983255,20,20.56828382742669,released,masked_psnr,128,8,eyes,mean within held-out identity before identity bootstrap,3
18.31942946029682,17.232535475322308,20,17.786232316834944,released,masked_psnr,128,8,flame_supported,mean within held-out identity before identity bootstrap,3
11.741758364432165,10.03799573620642,20,10.90458407374425,released,masked_psnr,128,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
15.010759354716582,13.63682298685962,20,14.336593092081241,released,masked_psnr,128,8,foreground,mean within held-out identity before identity bootstrap,3
