alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,ssim,subject
0.9631967215887832,0.02612522735514424,11,0.2200392187490193,0.09117780419714175,0.017630188974158658,17.635962216621056,adaptive,128,4,4705.454545454545,flame_supported,0,,112
0.37792634237698763,0.09536625935950062,11,0.3801497213242447,0.2036756528257957,0.06285628608870505,12.106509569710147,adaptive,128,4,1753.4545454545455,flame_unsupported,0,,112
0.9837169485997649,0.0007676577661186457,11,0.14539044043773153,0.09046233510256395,0.015422657199370065,18.510235137999967,adaptive,128,4,314.90909090909093,oral,0,,112
1.0,2.6127982313152064e-05,11,0.1520343085739912,0.06714287909717828,0.00807369550593149,21.139019552235933,adaptive,128,4,84.72727272727273,eyes,0,,112
0.0,0.03207711485976523,11,0.1589297676709263,0.03725999082214508,0.017144750794872956,18.057856894020333,adaptive,128,4,4805.090909090909,background,0,,112
0.7690754444095679,0.14756088916744506,7,0.2102990552976534,0.08110707353203843,0.022195287597127807,16.638664530952767,adaptive,128,8,11264.0,full_frame,0,0.5561478819165911,112
0.8167751479801998,0.11650506513459342,7,0.2520888397778899,0.11587767869148072,0.027125344405441364,15.699407223311086,adaptive,128,8,6404.857142857143,foreground,0,,112
0.9663484005907916,0.024482180763568197,7,0.2020089998084349,0.08640579265408074,0.01573140078947231,18.093513257685874,adaptive,128,8,4621.428571428572,flame_supported,0,,112
0.41585818557228377,0.0920228793152741,7,0.37238280483739145,0.1923688107641554,0.057678459166018534,12.505392990193025,adaptive,128,8,1783.4285714285713,flame_unsupported,0,,112
0.9804723585389968,0.0007776033183160637,7,0.1412894812227309,0.09208411265335922,0.015687319483758965,18.376616963793857,adaptive,128,8,312.85714285714283,oral,0,,112
1.0,2.2385328715504977e-05,7,0.1457401882461366,0.06671079123375602,0.008129845205164224,21.09210285901193,adaptive,128,8,84.57142857142857,eyes,0,,112
0.0,0.031055818977100507,7,0.14921243311141405,0.03504366607229674,0.016254045956841847,18.391422393639655,adaptive,128,8,4859.142857142857,background,0,,112
0.8751592496229355,0.09221945383719035,14,0.3037550759005856,0.08425985631488618,0.028953862525683972,15.57205679299314,adaptive,128,1,11264.0,full_frame,0,0.5410305304186684,123
0.9398681222322641,0.05030109334204878,14,0.36671250796357463,0.10254918236890624,0.025802815373892417,15.980929112489763,adaptive,128,1,6401.071428571428,foreground,0,,123
0.9821951073433972,0.020061933967683996,14,0.3592549202473094,0.07912391930282069,0.012994782781492199,18.919302502064074,adaptive,128,1,4915.857142857143,flame_supported,0,,123
0.781836206667028,0.030239158975226537,14,0.38364753137420804,0.18590216808092377,0.07156344589790696,11.754188941496873,adaptive,128,1,1485.2142857142858,flame_unsupported,0,,123
0.9977398932878385,0.00012952625391855172,14,0.3179832529898819,0.0856899623259931,0.013120811115712274,18.99012552587254,adaptive,128,1,318.2857142857143,oral,0,,123
1.0,8.095126791626431e-06,14,0.23526033524124235,0.07586783253843736,0.009287168739977883,20.519321304520144,adaptive,128,1,79.28571428571429,eyes,0,,123
0.0,0.04191836209169456,14,0.21981174964100106,0.059714104031405854,0.03288369976641918,15.260476672911173,adaptive,128,1,4862.928571428572,background,0,,123
0.8810914692865851,0.08940598097714511,11,0.30538196209048435,0.08437052180287595,0.02919088152157702,15.52354151764279,adaptive,128,4,11264.0,full_frame,0,0.5484980263493278,123
0.9393239979552406,0.051506954499266365,11,0.3708498571246634,0.10529400487904651,0.02732372887701183,15.700012774446822,adaptive,128,4,6455.818181818182,foreground,0,,123
0.9843561895653895,0.019809989766641098,11,0.3634709133869944,0.07905460916090973,0.012910534887493852,18.9201191888951,adaptive,128,4,4983.0,flame_supported,0,,123
0.7662297310114919,0.031696963547305626,11,0.38628948851697725,0.20153837216470052,0.07999228585511353,11.231570327499474,adaptive,128,4,1472.8181818181818,flame_unsupported,0,,123
0.9971235005481581,0.00014091057594421065,11,0.31655862912796406,0.08604303667932758,0.012873223360865178,19.065004668328427,adaptive,128,4,314.45454545454544,oral,0,,123
1.0,8.574756231444718e-06,11,0.2351848486019181,0.07789280628640102,0.009930445902395234,20.30829682174674,adaptive,128,4,79.0,eyes,0,,123
0.0,0.03789902698587288,11,0.21545994196916815,0.05611355183008599,0.03159434426759214,15.558531640667974,adaptive,128,4,4808.181818181818,background,0,,123
0.8883774295568577,0.08554583255733762,7,0.3059556886747286,0.08218484626703963,0.028026642221393006,15.691738689776685,adaptive,128,8,11264.0,full_frame,0,0.5500548481941223,123
0.9466685292245701,0.04805671689765794,7,0.3788560573955452,0.10155344342183499,0.02470909311559647,16.114545501033344,adaptive,128,8,6418.142857142857,foreground,0,,123
0.9859985909577641,0.01930381783417293,7,0.37150133602291036,0.07909117740132218,0.012770848184302094,18.958253018799667,adaptive,128,8,4936.142857142857,flame_supported,0,,123
0.799586938614451,0.028752900127853667,7,0.39556147443112116,0.18194478029137892,0.06731456441918193,11.931745645043831,adaptive,128,8,1482.0,flame_unsupported,0,,123
0.996947496947497,0.0001200474515436716,7,0.3426782832891417,0.08470557483682847,0.012424730872129478,19.186801251455254,adaptive,128,8,311.85714285714283,oral,0,,123
1.0,9.978955209330057e-06,7,0.24430248896018342,0.07809167966809628,0.009898533746615482,20.280683926102963,adaptive,128,8,79.14285714285714,eyes,0,,123
0.0,0.0374891140631267,7,0.20662222074643474,0.056646688075527245,0.03251606805572123,15.434631290572453,adaptive,128,8,4845.857142857143,background,0,,123
